"","x"
"CPT2",4
"GLIS1",4
"YIPF1",4
"SSBP3",4
"PRKAA2",4
"NFIA",4
"DOCK7",4
"PGM1",4
"FPGT",4
"FPGT-TNNI3K",4
"PIGK",4
"MIGA1",4
"PRKACB",4
"WDR63",4
"ODF2L",4
"CLCA2",4
"GBP3",4
"GBP2",4
"GBP4",4
"DIPK1A",4
"TMED5",4
"FNBP1L",4
"ABCD3",4
"PLPPR4",4
"FRRS1",4
"DBT",4
"NTNG1",4
"HENMT1",4
"WDR47",4
"TAF13",4
"TMEM167B",4
"CELSR2",4
"GSTM4",4
"SLC16A4",4
"CHI3L2",4
"PIFO",4
"RAP1A",4
"CAPZA1",4
"PHTF1",4
"NRAS",4
"MAN1A2",4
"PIAS3",4
"ANKRD35",4
"TXNIP",4
"PRKAB2",4
"BCL9",4
"PDE4DIP",4
"VPS45",4
"CIART",4
"ECM1",4
"ARNT",4
"MINDY1",4
"MLLT11",4
"PI4KB",4
"RORC",4
"S100A10",4
"HRNR",4
"FLG",4
"FLG2",4
"SLC27A3",4
"ADAR",4
"KCNN3",4
"ZBTB7B",4
"DCST2",4
"EFNA4",4
"EFNA3",4
"SLC50A1",4
"MUC1",4
"ASH1L",4
"RIT1",4
"CRABP2",4
"NTRK1",4
"ATP1A2",4
"CASQ1",4
"NCSTN",4
"NECTIN4",4
"FCGR2A",4
"ATF6",4
"UHMK1",4
"RGS5",4
"PBX1",4
"CREG1",4
"MPC2",4
"ATP1B1",4
"MROH9",4
"SUCO",4
"ANKRD45",4
"KLHL20",4
"ZBTB37",4
"SEC16B",4
"ABL2",4
"MR1",4
"RNASEL",4
"LAMC1",4
"CFHR1",4
"ZBTB41",4
"CRB1",4
"DENND1B",4
"ATP6V1G3",4
"NR5A2",4
"CAMSAP2",4
"PKP1",4
"PHLDA3",4
"NAV1",4
"SHISA4",4
"GPR37L1",4
"KDM5B",4
"KLHL12",4
"TMEM183A",4
"PPFIA4",4
"PRELP",4
"PIK3C2B",4
"TMCC2",4
"LEMD1",4
"BLACAT1",4
"RAB7B",4
"C1orf116",4
"YOD1",4
"CD34",4
"RPS6KC1",4
"HHIPL2",4
"MIA3",4
"TLR5",4
"SUSD4",4
"WDR26",4
"EPHX1",4
"ACBD3",4
"GALNT2",4
"AGT",4
"SIPA1L2",4
"TBCE.1",4
"LYST",4
"LGALS8",4
"KMO",4
"ID2",4
"ADAM17",4
"YWHAQ",4
"GREB1",4
"RHOB",4
"ATAD2B",4
"FAM228B",4
"NCOA1",4
"DNAJC27",4
"DNMT3A",4
"HADHA",4
"TMEM214",4
"AGBL5",4
"OST4",4
"ALK",4
"BIRC6",4
"RASGRP3",4
"CEBPZOS",4
"CYP1B1",4
"MORN2",4
"SOS1",4
"TMEM178A",4
"ZFP36L2",4
"DYNC2LI1",4
"PREPL",4
"EPAS1",4
"TTC7A",4
"FSHR",4
"PPP4R3B",4
"USP34",4
"COMMD1",4
"TMEM17",4
"EHBP1",4
"WDPCP",4
"UGP2",4
"RAB1A",4
"ACTR2",4
"GFPT1",4
"PCYOX1",4
"ADD2",4
"PAIP2B",4
"SFXN5",4
"STAMBP",4
"HK2",4
"CTNNA2",4
"DNAH6",4
"TMSB10",4
"TGOLN2",4
"KDM3A",4
"CHMP3",4
"GPAT2",4
"ADRA2B",4
"C2orf92",4
"TMEM131",4
"KIAA1211L",4
"LONRF2",4
"IL1R1",4
"ZC3H6",4
"RABL2A",4
"STEAP3",4
"PTPN4",4
"EPB41L5",4
"INHBB",4
"GLI2",4
"CLASP1",4
"MAP3K2",4
"UGGT1",4
"MGAT5",4
"GTDC1",4
"MBD5",4
"RBM43",4
"CACNB4",4
"STAM2",4
"GALNT13",4
"GALNT5",4
"BAZ2B",4
"ITGB6",4
"KCNH7",4
"CERS6",4
"UBR3",4
"MYO3B",4
"PDK1",4
"SCRN3",4
"GPR155",4
"LNPK",4
"FSIP2",4
"COL3A1",4
"COL5A2",4
"GLS",4
"STAT1",4
"COQ10B",4
"SPATS2L",4
"KCTD18",4
"FAM126B",4
"CFLAR",4
"CASP10",4
"CDK15",4
"BMPR2",4
"NRP2",4
"ZDBF2",4
"CCNYL1",4
"UNC80",4
"CPS1",4
"ABCA12",4
"TMEM169",4
"CDK5R2",4
"ABCB6",4
"PTPRN",4
"GMPPA",4
"ASIC4",4
"CHPF",4
"INHA",4
"EPHA4",4
"WDFY1",4
"AGFG1",4
"TRIP12",4
"FBXO36",4
"EIF4E2",4
"USP40",4
"MROH2A",4
"GPC1",4
"HDLBP",4
"SUMF1",4
"LRRN1",4
"BHLHE40",4
"SETD5",4
"TTLL3",4
"SEC13",4
"ATP2B2",4
"SLC6A11",4
"IQSEC1",4
"SH3BP5",4
"EAF1",4
"RAB5A",4
"KAT2B",4
"SLC4A7",4
"FBXL2",4
"PDCD6IP",4
"GOLGA4",4
"PLCD1",4
"TTC21A",4
"NKTR",4
"ZBTB47",4
"POMGNT2",4
"LTF",4
"RTP3",4
"NBEAL2",4
"SCAP",4
"PFKFB4",4
"LAMB2",4
"CDHR4",4
"HYAL3",4
"NAA80",4
"GPR62",4
"GLT8D1",4
"ITIH3",4
"TKT",4
"TASOR",4
"ARF4",4
"PTPRG",4
"PRICKLE2",4
"TMF1",4
"UBA3",4
"ARL6IP5",4
"GXYLT2",4
"PDZRN3",4
"ROBO1",4
"GBE1",4
"EPHA3",4
"ARL6",4
"CRYBG3",4
"TFG",4
"ABI3BP",4
"SENP7",4
"NXPE3",4
"ALCAM",4
"BBX",4
"DZIP3",4
"CFAP44",4
"SPICE1",4
"USF3",4
"ATP6V1A",4
"CCDC191",4
"ZBTB20",4
"ARHGAP31",4
"GPR156",4
"HGD",4
"GOLGB1",4
"FAM162A",4
"SEMA5B",4
"SEC22A",4
"SLC12A8",4
"ZNF148",4
"SEC61A1",4
"RPN1",4
"COPG1",4
"EFCAB12",4
"ATP2C1",4
"ASTE1",4
"CPNE4",4
"UBA5",4
"TF",4
"KY",4
"PPP2R3A",4
"PCCB",4
"A4GNT",4
"ESYT3",4
"COPB2",4
"PCOLCE2",4
"SLC9A9",4
"PLOD2",4
"HPS3",4
"CP",4
"TM4SF1",4
"WWTR1",4
"COMMD2",4
"PFN2",4
"TSC22D2",4
"SIAH2",4
"SLC33A1",4
"SLC66A1L",4
"SHOX2",4
"BCHE",4
"NAALADL2",4
"MFN1",4
"GNB4",4
"TTC14",4
"ATP11B",4
"LAMP3",4
"DVL3",4
"EEF1AKMT4",4
"VPS8",4
"TBCCD1",4
"MASP1",4
"LRRC15",4
"XXYLT1",4
"PCYT1A",4
"FYTTD1",4
"IQCG",4
"LMLN",4
"TMEM175",4
"FGFRL1",4
"RNF212",4
"AC118281.1",4
"FGFR3",4
"MXD4",4
"WFS1",4
"KIAA0232",4
"AFAP1",4
"ZNF518B",4
"CPEB2",4
"FBXL5",4
"CD38",4
"SEPSECS",4
"TBC1D19",4
"FAM114A1",4
"KLHL5",4
"ATP8A1",4
"CORIN",4
"SGCB",4
"SRD5A3",4
"UBA6",4
"FDCSP",4
"RUFY3",4
"SLC4A4",4
"ADAMTS3",4
"RASSF6",4
"G3BP2",4
"USO1",4
"SCARB2",4
"CCDC158",4
"BMP3",4
"SEC31A",4
"CDS1",4
"WDFY3",4
"MAPK10",4
"SPP1",4
"NAP1L5",4
"FAM13A",4
"TIGD2",4
"UNC5C",4
"C4orf54",4
"SGMS2",4
"OSTC",4
"CFI",4
"EGF",4
"ALPK1",4
"SEC24D",4
"C4orf3",4
"ANXA5",4
"TMEM155",4
"FAT4",4
"C4orf33",4
"MGARP",4
"NDUFC1",4
"ELMOD2",4
"ZNF330",4
"USP38",4
"MMAA",4
"DCHS2",4
"TDO2",4
"TMEM144",4
"ETFDH",4
"FNIP2",4
"FBXO8",4
"SPATA4",4
"ASB5",4
"TENM3",4
"RWDD4",4
"TRAPPC11",4
"ACSL1",4
"UFSP2",4
"C4orf47",4
"CCDC110",4
"AHRR",4
"CLPTM1L",4
"ROPN1L",4
"MYO10",4
"CDH18",4
"CDH6",4
"C5orf22",4
"PDZD2",4
"SPEF2",4
"LMBRD2",4
"NIM1K",4
"ARL15",4
"PLPP1",4
"RNF180",4
"SGTB",4
"CD180",4
"PIK3R1",4
"ANKRA2",4
"GFM2",4
"POLK",4
"PDE8B",4
"SCAMP1",4
"DMGDH",4
"THBS4",4
"SERINC5",4
"CKMT2",4
"SSBP2",4
"TMEM167A",4
"ARRDC3",4
"NR2F1",4
"FAM172A",4
"FAM81B",4
"GLRX",4
"ELL2",4
"FAM174A",4
"FER",4
"PJA2",4
"STARD4",4
"NREP",4
"MCC",4
"PGGT1B",4
"DTWD2",4
"DMXL1",4
"HSD17B4",4
"PPIC",4
"GRAMD2B",4
"PRRC1",4
"FBN2",4
"P4HA2",4
"AFF4",4
"C5orf15",4
"SKP1",4
"SAR1B",4
"SEC24A",4
"TXNDC15",4
"TGFBI",4
"REEP2",4
"CXXC5",4
"IGIP",4
"PCDHA1",4
"PCDHB6",4
"PCDHB7",4
"PCDHB8",4
"PCDHB16",4
"PCDHB9",4
"PCDHB10",4
"PCDHB11",4
"PCDHB12",4
"PCDHB13",4
"PCDHB14",4
"PCDHGA3",4
"PCDHGA7",4
"PCDHGB4",4
"PCDHGA8",4
"PCDHGB7",4
"PCDHGA11",4
"HDAC3",4
"RNF14",4
"NR3C1",4
"SCGB3A2",4
"C5orf46",4
"PCYOX1L",4
"ARHGEF37",4
"TIGD6",4
"PDGFRB",4
"CDX1",4
"GM2A",4
"SLC36A1",4
"SPARC",4
"CNOT8",4
"SGCD",4
"CLINT1",4
"ADRA1B",4
"ATP10B",4
"UBTD2",4
"SFXN1",4
"LMAN2",4
"TMED9",4
"B4GALT7",4
"TBC1D9B",4
"TUBB2A",4
"TUBB2B",4
"SLC22A23",4
"SLC35B3",4
"TBC1D7",4
"SIRT5",4
"ATXN1",4
"RBM24",4
"FAM8A1",4
"TPMT",4
"ID4",4
"MRS2",4
"ACOT13",4
"HFE",4
"H2BC4",4
"BTN3A1",4
"BTN3A3",4
"PRSS16",4
"ZNF391",4
"HLA-G",4
"PPP1R11",4
"HLA-E",4
"HLA-C",4
"VWA7",4
"NEU1",4
"SLC44A4",4
"STK19",4
"C4A",4
"C4B",4
"HLA-DQB1",4
"TAP1",4
"HLA-DMA",4
"SLC39A7",4
"B3GALT4",4
"BAK1",4
"ILRUN",4
"TAF11",4
"SCUBE3",4
"FKBP5",4
"CDKN1A",4
"RAB44",4
"CPNE5",4
"C6orf89",4
"CCDC167",4
"TFEB",4
"PPP2R5D",4
"CUL7",4
"CUL9",4
"RCAN2",4
"TNFRSF21",4
"PTCHD4",4
"GSTA2",4
"GSTA1",4
"SMAP1",4
"SLC17A5",4
"MYO6",4
"LCA5",4
"SH3BGRL2",4
"IBTK",4
"DOP1A",4
"ME1",4
"ZNF292",4
"RARS2",4
"UFL1",4
"TSTD3",4
"SIM1",4
"GRIK2",4
"PRDM1",4
"CD24",4
"SNX3",4
"AFG1L",4
"ARMC2",4
"MICAL1",4
"ZBTB24",4
"AK9",4
"FIG4",4
"REV3L",4
"FAM229B",4
"LAMA4",4
"FRK",4
"CEP85L",4
"TBC1D32",4
"GJA1",4
"TPD52L1",4
"HDDC2",4
"MED23",4
"PERP",4
"NHSL1",4
"VTA1",4
"PEX3",4
"GINM1",4
"LATS1",4
"ULBP2",4
"TULP4",4
"IGF2R",4
"AGPAT4",4
"GPR146",4
"TTYH3",4
"RBAK",4
"FSCN1",4
"KDELR2",4
"C1GALT1",4
"UMAD1",4
"SCIN",4
"DGKB",4
"ANKMY2",4
"TSPAN13",4
"SNX13",4
"GPNMB",4
"TAX1BP1",4
"JAZF1",4
"FKBP14",4
"BBS9",4
"KIAA0895",4
"HECW1",4
"IGFBP3",4
"PKD1L1",4
"SUN3",4
"ERV3-1",4
"KCTD7",4
"VPS37D",4
"CCL26",4
"RHBDD2",4
"YWHAG",4
"PHTF2",4
"CD36",4
"CACNA2D1",4
"CROT",4
"STEAP2",4
"AKAP9",4
"ANKIB1",4
"VPS50",4
"PON2",4
"DYNC1I1",4
"NPTX2",4
"AZGP1",4
"GPC2",4
"FBXO24",4
"COL26A1",4
"SRPK2",4
"SMIM30",4
"CAV2",4
"IQUB",4
"IMPDH1",4
"HILPDA",4
"CALU",4
"TSPAN33",4
"AHCYL2",4
"STRIP2",4
"KLHDC10",4
"COPG2",4
"MKLN1",4
"EXOC4",4
"AKR1B1",4
"AKR1B10",4
"CNOT4",4
"STMP1",4
"MTPN",4
"KIAA1549",4
"ZC3HAV1",4
"UBN2",4
"HIPK2",4
"KDM7A",4
"SLC37A3",4
"MKRN1",4
"BRAF",4
"AGK",4
"WEE2",4
"GSTK1",4
"TCAF2",4
"TPK1",4
"CUL1",4
"PDIA4",4
"ZNF467",4
"SSPO",4
"ZNF862",4
"ACTR3C",4
"AC073111.4",4
"ABCB8",4
"CDK5",4
"FASTK",4
"CHPF2",4
"SMARCD3",4
"NUB1",4
"GALNT11",4
"KMT2C",4
"INSIG1",4
"WDR60",4
"TCEANC",4
"MOSPD2",4
"PIR",4
"CDKL5",4
"BCLAF3",4
"PDK3",4
"DYNLT3",4
"SYTL5",4
"MED14",4
"USP9X",4
"CASK",4
"MAOB",4
"ZNF630",4
"WAS",4
"SLC35A2",4
"PIM2",4
"CCNB3",4
"MAGED1",4
"FAM156A",4
"IQSEC2",4
"MAGED2",4
"UBQLN2",4
"ZC3H12B",4
"YIPF6",4
"EFNB1",4
"PDZD11",4
"ZMYM3",4
"NAP1L2",4
"CHIC1",4
"SLC16A2",4
"RLIM",4
"NEXMIF",4
"MAGEE1",4
"ATRX",4
"ATP7A",4
"PGK1",4
"PGAM4",4
"SH3BGRL",4
"KLHL4",4
"ARMCX3",4
"TCEAL3",4
"MORF4L2",4
"RNF128",4
"TBC1D8B",4
"TSC22D3",4
"VSIG1",4
"ATG4A",4
"COL4A5",4
"AMMECR1",4
"IL13RA1",4
"PGRMC1",4
"SOWAHD",4
"LAMP2",4
"CCDC160",4
"RTL8C",4
"CDR1",4
"AFF2",4
"IDS",4
"CD99L2",4
"GABRE",4
"PNCK",4
"SLC6A8",4
"SSR4",4
"TKTL1",4
"DNASE1L1",4
"ATP6AP1",4
"GDI1",4
"G6PD",4
"F8",4
"CLIC2",4
"TNKS",4
"MTMR9",4
"FAM167A",4
"TUSC3",4
"MTMR7",4
"ASAH1",4
"GFRA2",4
"NUDT18",4
"HR",4
"PPP3CC",4
"ENTPD4",4
"KCTD9",4
"BNIP3L",4
"CLU",4
"FBXO16",4
"SARAF",4
"LEPROTL1",4
"MBOAT4",4
"DCTN6",4
"PPP2CB",4
"RNF122",4
"PLEKHA2",4
"TM2D2",4
"RNF170",4
"UBE2V2",4
"OPRK1",4
"IMPAD1",4
"ADHFE1",4
"XKR9",4
"MSC",4
"PI15",4
"TPD52",4
"PAG1",4
"TRIQK",4
"ESRP1",4
"C8orf37",4
"NIPAL2",4
"RNF19A",4
"BAALC",4
"ZFPM2",4
"COL14A1",4
"DERL1",4
"ZHX1",4
"KLHL38",4
"ANXA13",4
"ASAP1",4
"NDRG1",4
"SLC45A4",4
"ARC",4
"PPP1R16A",4
"GPT",4
"ERMP1",4
"KDM4C",4
"PTPRD",4
"TYRP1",4
"SNAPC3",4
"BNC2",4
"RRAGA",4
"DENND4C",4
"KLHL9",4
"DMRTA1",4
"B4GALT1",4
"FAM219A",4
"DNAI1",4
"DCTN3",4
"UNC13B",4
"CD72",4
"CA9",4
"TPM2",4
"TMEM8B",4
"ZBTB5",4
"KLF9",4
"TRPM3",4
"OSTF1",4
"TLE1",4
"NTRK2",4
"CDK20",4
"GADD45G",4
"ZNF484",4
"BARX1",4
"TBC1D2",4
"ALG2",4
"ABCA1",4
"FKTN",4
"FRRS1L",4
"DNAJC25",4
"PTBP3",4
"ZFP37",4
"RAB14",4
"GOLGA1",4
"HSPA5",4
"GAPVD1",4
"PBX3",4
"RALGPS1",4
"ENG",4
"GOLGA2",4
"ZER1",4
"TOR1B",4
"FNBP1",4
"GPR107",4
"FIBCD1",4
"FAM78A",4
"POMT1",4
"AK8",4
"SURF4",4
"SARDH",4
"NACC2",4
"SEC16A",4
"ABCA2",4
"UAP1L1",4
"BET1L",4
"CDHR5",4
"UBQLNL",4
"TRIM5",4
"SMPD1",4
"TUB",4
"TMEM9B",4
"DENND5A",4
"SBF2",4
"ADM",4
"EIF4G2",4
"TEAD1",4
"COPB1",4
"LDHA",4
"SPTY2D1",4
"SLC5A12",4
"LGR4",4
"METTL15",4
"ELP4",4
"DEPDC7",4
"HIPK3",4
"FBXO3",4
"CAT",4
"PAMR1",4
"EXT2",4
"TSPAN18",4
"CRY2",4
"ACP2",4
"MTCH2",4
"TNKS1BP1",4
"TCN1",4
"FADS2",4
"FTH1",4
"ROM1",4
"GANAB",4
"MAP4K2",4
"PPP2R5B",4
"EHBP1L1",4
"CFL1",4
"RBM4",4
"KDM2A",4
"TBC1D10C",4
"TMEM134",4
"KMT5B",4
"AP003071.5",4
"NADSYN1",4
"FAM168A",4
"PLEKHB1",4
"RAB6A",4
"DNAJB13",4
"KCNE3",4
"SLCO2B1",4
"GDPD5",4
"SERPINH1",4
"MAP6",4
"EMSY",4
"TSKU",4
"CAPN5",4
"AQP11",4
"PRSS23",4
"TMEM135",4
"ENDOD1",4
"MTMR2",4
"JRKL",4
"CNTN5",4
"CEP126",4
"MMP7",4
"PDGFD",4
"GUCY1A2",4
"COLCA2",4
"PPP2R1B",4
"CRYAB",4
"PIH1D2",4
"SIDT2",4
"BACE1",4
"SCN4B",4
"MPZL3",4
"ARCN1",4
"USP2",4
"GRIK4",4
"SPA17",4
"FEZ1",4
"STT3A",4
"CDON",4
"ST3GAL4",4
"APLP2",4
"IGSF9B",4
"VPS26B",4
"AKR1C3",4
"PFKFB3",4
"SEC61A2",4
"MINDY3",4
"C1QL3",4
"CUBN",4
"MPP7",4
"EPC1",4
"ZNF25",4
"C10orf142",4
"CXCL12",4
"RASSF4",4
"DEPP1",4
"OR13A1",4
"ALOX5",4
"ANXA8L1",4
"NPY4R",4
"FO681492.1",4
"NPY4R2",4
"VSTM4",4
"SLC16A9",4
"TMEM26",4
"CABCOCO1",4
"ZNF365",4
"RUFY2",4
"TET1",4
"TSPAN15",4
"ADAMTS14",4
"UNC5B",4
"CDH23",4
"PSAP",4
"CHST3",4
"ASCC1",4
"MCU",4
"P4HA1",4
"SYNPO2L",4
"SEC24C",4
"SAMD8",4
"TMEM254",4
"CCSER2",4
"LDB3",4
"ATAD1",4
"PTEN",4
"LIPA",4
"PPP1R3C",4
"CYP26A1",4
"PLCE1",4
"ALDH18A1",4
"ZNF518A",4
"SLIT1",4
"PGAM1",4
"SCD",4
"HIF1AN",4
"PDZD7",4
"SFXN3",4
"DPCD",4
"OGA",4
"ELOVL3",4
"GBF1",4
"WBP1L",4
"CNNM2",4
"CALHM3",4
"XPNPEP1",4
"ADD3",4
"MXI1",4
"CASP7",4
"CCDC186",4
"FAM160B1",4
"TRUB1",4
"HSPA12A",4
"SHTN1",4
"LHPP",4
"ADAM12",4
"C10orf90",4
"JAKMIP3",4
"LRRC27",4
"CYP2E1",4
"IQSEC3",4
"C12orf4",4
"TNFRSF1A",4
"GAPDH",4
"COPS7A",4
"MLF2",4
"LAG3",4
"TPI1",4
"LRRC23",4
"ENO2",4
"LPCAT3",4
"SLC2A14",4
"SLC2A3",4
"C3AR1",4
"MFAP5",4
"ATF7IP",4
"MGST1",4
"SLCO1A2",4
"BCAT1",4
"ETFRF1",4
"BHLHE41",4
"TM7SF3",4
"ERGIC2",4
"TMTC1",4
"IPO8",4
"DENND5B",4
"SLC2A13",4
"NELL2",4
"SLC38A2",4
"SLC48A1",4
"ADCY6",4
"RND1",4
"DHH",4
"KCNH3",4
"PRPF40B",4
"GPD1",4
"CERS5",4
"KRT4",4
"CSAD",4
"ATF7",4
"NFE2",4
"COPZ1",4
"ITGA5",4
"AC009779.4",4
"SUOX",4
"ANKRD52",4
"PAN2",4
"LRP1",4
"B4GALNT1",4
"TSPAN31",4
"EEF1AKMT3",4
"MON2",4
"PPM1H",4
"GNS",4
"FRS2",4
"KCNMB4",4
"TSPAN8",4
"SYT1",4
"OTOGL",4
"CEP290",4
"EPYC",4
"DCN",4
"VEZT",4
"UHRF1BP1L",4
"SCYL2",4
"NR1H4",4
"ARL1",4
"WASHC3",4
"IGF1",4
"HSP90B1",4
"TDG",4
"HCFC2",4
"EID3",4
"ALDH1L2",4
"CKAP4",4
"TMEM263",4
"MTERF2",4
"TCTN1",4
"TRAFD1",4
"HECTD4",4
"SDSL",4
"FBXW8",4
"KSR2",4
"WSB2",4
"SRRM4",4
"TMEM233",4
"BICDL1",4
"COQ5",4
"RNF10",4
"MLEC",4
"B3GNT4",4
"CDK2AP1",4
"TMED2",4
"SCARB1",4
"UBC",4
"ZMYM2",4
"MTIF3",4
"LNX2",4
"SLC46A3",4
"UBL3",4
"KL",4
"NBEA",4
"SMAD9",4
"UFM1",4
"LHFPL6",4
"COG6",4
"FOXO1",4
"KBTBD7",4
"DNAJC15",4
"ITM2B",4
"FNDC3A",4
"DHRS12",4
"ATP7B",4
"THSD1",4
"CLN5",4
"SLITRK6",4
"GPC6",4
"DNAJC3",4
"HS6ST3",4
"TM9SF2",4
"LIG4",4
"COL4A1",4
"ARHGEF7",4
"ANG",4
"RNASE1",4
"CHD8",4
"RAB2B",4
"SLC7A8",4
"SLC22A17",4
"TGM1",4
"LTB4R",4
"SCFD1",4
"HEATR5A",4
"ARHGAP5",4
"EGLN3",4
"SRP54",4
"FAM177A1",4
"PRORP",4
"RALGAPA1",4
"PAX9",4
"SEC23A",4
"TRAPPC6B",4
"KLHL28",4
"TRIM9",4
"PTGER2",4
"ERO1A",4
"SOCS4",4
"TMEM260",4
"ARMH4",4
"JKAMP",4
"KCNH5",4
"SPTB",4
"MPP5",4
"TMEM229B",4
"DCAF5",4
"EXD2",4
"SLC39A9",4
"PCNX1",4
"PAPLN",4
"DNAL1",4
"ENTPD5",4
"TMED10",4
"TGFB3",4
"GPATCH2L",4
"CIPC",4
"ISM2",4
"SEL1L",4
"DEGS2",4
"EXOC3L4",4
"TNFAIP2",4
"ADSS1",4
"AKT1",4
"AHNAK2",4
"CRIP2",4
"GOLGA8G",4
"GJD2",4
"ACTC1",4
"PDIA3",4
"SECISBP2L",4
"DMXL2",4
"MYO5A",4
"RAB27A",4
"RFX7",4
"ZNF280D",4
"ALDH1A2",4
"RNF111",4
"GCNT3",4
"VPS13C",4
"CA12",4
"PPIB",4
"CSNK1G1",4
"OAZ2",4
"IGDCC3",4
"HACD3",4
"LCTL",4
"PIAS1",4
"SPESP1",4
"UACA",4
"CT62",4
"MYO9A",4
"SENP8",4
"PKM",4
"ARIH1",4
"BBS4",4
"NPTN",4
"CD276",4
"INSYN1",4
"CYP1A2",4
"MPI",4
"CSPG4",4
"ODF3L1",4
"HMG20A",4
"IREB2",4
"HYKK",4
"CHRNA3",4
"CHRNB4",4
"MORF4L1",4
"TMED3",4
"MINAR1",4
"CEMIP",4
"STARD5",4
"TMC3",4
"GOLGA6L9",4
"NMB",4
"PEX11A",4
"AP3S2",4
"IDH2",4
"ZNF774",4
"ARRDC4",4
"TTC23",4
"FAM234A",4
"LMF1",4
"UNKL",4
"ATP6V0C",4
"KCTD5",4
"SRRM2",4
"SRL",4
"VASN",4
"C16orf71",4
"ROGDI",4
"SHISA9",4
"NOMO1",4
"PDXDC1",4
"NOMO3",4
"XYLT1",4
"NOMO2",4
"CLEC19A",4
"UBFD1",4
"AC008870.1",4
"RBBP6",4
"SLC5A11",4
"IL21R",4
"ORAI3",4
"PRSS53",4
"VKORC1",4
"ZNF720",4
"TP53TG3D",4
"MYLK3",4
"C16orf87",4
"ITFG1",4
"PHKB",4
"LONP2",4
"CNEP1R1",4
"CHD9",4
"MMP2",4
"LPCAT2",4
"MT3",4
"MT1X",4
"NLRC5",4
"RSPRY1",4
"CCDC113",4
"CDH8",4
"TRADD",4
"NOL3",4
"EXOC3L1",4
"TPPP3",4
"HSD11B2",4
"NFATC3",4
"PLA2G15",4
"CDH1",4
"HAS3",4
"ST3GAL2",4
"IL34",4
"CHST4",4
"AP1G1",4
"ZFP1",4
"KIAA0513",4
"ZNF469",4
"GALNS",4
"PAFAH1B1",4
"MINK1",4
"ZFP3",4
"TXNDC17",4
"YBX2",4
"KCTD11",4
"DNAH2",4
"KDM6B",4
"TRIM16",4
"ZNF287",4
"ZNF624",4
"CCDC144A",4
"AC098850.3",4
"TOM1L2",4
"TRIM16L",4
"MAPK7",4
"MFAP4",4
"AKAP10",4
"WSB1",4
"UNC119",4
"PIGS",4
"ALDOC",4
"PIPOX",4
"SEZ6",4
"NUFIP2",4
"TAOK1",4
"SSH2",4
"CPD",4
"RHOT1",4
"AP2B1",4
"TBC1D3F",4
"SRCIN1",4
"PLXDC1",4
"PGAP3",4
"THRA",4
"KRT12",4
"KRT38",4
"KRT35",4
"KRT19",4
"KRT16",4
"P3H4",4
"DHX58",4
"STAT3",4
"TUBG2",4
"TMUB2",4
"MAP3K14",4
"NSF",4
"OSBPL7",4
"SP6",4
"NFE2L1",4
"SNX11",4
"GIP",4
"GNGT2",4
"COL1A1",4
"TMEM92",4
"XYLT2",4
"CHAD",4
"ABCC3",4
"TOB1",4
"MBTD1",4
"MSI2",4
"TRIM37",4
"SMG8",4
"GDPD1",4
"CLTC",4
"APPBP2",4
"TEX2",4
"GNA13",4
"HELZ",4
"AMZ2",4
"MAP2K6",4
"SLC39A11",4
"RAB37",4
"SLC9A3R1",4
"TMEM104",4
"MYO15B",4
"SMIM5",4
"MXRA7",4
"MGAT5B",4
"CCDC40",4
"P4HB",4
"SLC16A3",4
"ANKRD12",4
"LDLRAD4",4
"CTAGE1",4
"RIOK3",4
"ANKRD29",4
"DSC1",4
"GAREM1",4
"DTNA",4
"MAPRE2",4
"ZSCAN30",4
"GALNT1",4
"TPGS2",4
"PIAS2",4
"KATNAL2",4
"HDHD2",4
"ZBTB7C",4
"WDR7",4
"LMAN1",4
"PIGN",4
"DSEL",4
"FBXO15",4
"SMIM21",4
"NRSN2",4
"TMEM74B",4
"NSFL1C",4
"STK35",4
"VPS16",4
"PTPRA",4
"ATRN",4
"SPEF1",4
"RASSF2",4
"SLC23A2",4
"TMEM230",4
"GPCPD1",4
"SHLD1",4
"ANKEF1",4
"SLX4IP",4
"FLRT3",4
"KIF16B",4
"DSTN",4
"RRBP1",4
"DZANK1",4
"RBBP9",4
"KIZ",4
"APMAP",4
"ZNF337",4
"SNTA1",4
"PXMP4",4
"TP53INP2",4
"NDRG3",4
"VSTM2L",4
"LPIN3",4
"CHD6",4
"SLPI",4
"TNNC2",4
"NCOA3",4
"TMEM189",4
"RIPOR3",4
"SYCP2",4
"PLPPR3",4
"ABCA7",4
"TBXA2R",4
"SH3GL1",4
"KDM4B",4
"CAPS",4
"EVI5L",4
"MARCHF2",4
"ZNF699",4
"ZNF559",4
"ZNF560",4
"ZNF426",4
"ZNF846",4
"ANGPTL6",4
"S1PR5",4
"SLC44A2",4
"DNM2",4
"YIPF2",4
"CCDC159",4
"PLPPR2",4
"ELAVL3",4
"ZNF441",4
"ZNF563",4
"FBXW9",4
"DNASE2",4
"DAND5",4
"PRKACA",4
"DNAJB1",4
"SLC35E1",4
"NWD1",4
"FCHO1",4
"RAB3A",4
"AC011448.1",4
"ZNF682",4
"ZNF737",4
"ZNF66",4
"ZNF714",4
"ZNF493",4
"ZNF43",4
"ZNF257",4
"ZNF675",4
"ZNF536",4
"GPI",4
"APLP1",4
"CLIP3",4
"THAP8",4
"ZNF382",4
"ZNF790",4
"ZNF585A",4
"ZNF585B",4
"ZNF527",4
