"","x"
"CERCAM",4
"ZDHHC12",4
"ZER1",4
"IER5L",4
"PTGES",4
"NCS1",4
"AIF1L",4
"FAM78A",4
"GTF3C4",4
"AK8",4
"SPACA9",4
"TSC1",4
"ADAMTS13",4
"CACFD1",4
"SLC2A6",4
"SARDH",4
"BRD3OS",4
"COL5A1",4
"SEC16A",4
"PHPT1",4
"PTGDS",4
"LCNL1",4
"TPRN",4
"BET1L",4
"IFITM3",4
"RNH1",4
"IRF7",4
"DUSP8",4
"KCNQ1",4
"OR51E2",4
"UBQLNL",4
"TRIM5",4
"TRIM22",4
"SMPD1",4
"OLFML1",4
"PPFIBP2",4
"NLRP10",4
"SCUBE2",4
"DENND5A",4
"ADM",4
"AMPD3",4
"RNF141",4
"IRAG1",4
"EIF4G2",4
"BTBD10",4
"TMEM86A",4
"DCDC1",4
"PAX6",4
"TCP11L1",4
"CAPRIN1",4
"CAT",4
"COMMD9",4
"PRR5L",4
"IFTAP",4
"TP53I11",4
"ARHGAP1",4
"ACP2",4
"TNKS1BP1",4
"YPEL4",4
"VWCE",4
"DDB1",4
"DAGLA",4
"MYRF",4
"FADS2",4
"FADS3",4
"FTH1",4
"LRRN4CL",4
"TMEM179B",4
"PLAAT4",4
"OTUB1",4
"PYGM",4
"MAP4K2",4
"CDC42BPG",4
"PPP2R5B",4
"MAJIN",4
"EHBP1L1",4
"PCNX3",4
"CFL1",4
"SNX32",4
"RAB1B",4
"CNIH2",4
"TMEM151A",4
"DPP3",4
"ZDHHC24",4
"RBM4",4
"LRFN4",4
"SSH3",4
"CLCF1",4
"CARNS1",4
"TMEM134",4
"UNC93B1",4
"ALDH3B1",4
"LRP5",4
"TPCN2",4
"INPPL1",4
"ARHGEF17",4
"PLEKHB1",4
"UCP2",4
"C2CD3",4
"PPME1",4
"PGM2L1",4
"KCNE3",4
"ARRB1",4
"GDPD5",4
"CAPN5",4
"KCTD14",4
"KCTD21",4
"SYTL2",4
"CCDC81",4
"FZD4",4
"TMEM135",4
"FAT3",4
"ENDOD1",4
"CNTN5",4
"PDGFD",4
"CRYAB",4
"TIMM8B",4
"NCAM1",4
"TMPRSS5",4
"NNMT",4
"SIDT2",4
"BACE1",4
"UBE4A",4
"TMEM25",4
"PHLDB1",4
"BCL9L",4
"UPK2",4
"ABCG4",4
"NLRX1",4
"MFRP",4
"USP2",4
"TRIM29",4
"SC5D",4
"SORL1",4
"EI24",4
"ADAMTS15",4
"DIP2C",4
"IDI1",4
"ITIH5",4
"ATP5F1C",4
"CELF2",4
"CAMK1D",4
"CCDC3",4
"FRMD4A",4
"FAM107B",4
"PTER",4
"C1QL3",4
"RSU1",4
"HACD1",4
"STAM",4
"CACNB2",4
"ARL5B",4
"PLXDC2",4
"NEBL",4
"MSRB2",4
"C10orf67",4
"OTUD1",4
"KIAA1217",4
"ARHGAP21",4
"BAMBI",4
"KIF5B",4
"EPC1",4
"ZNF37A",4
"RASGEF1A",4
"ZNF32",4
"ANXA8L1",4
"NPY4R",4
"GPRIN2",4
"ANXA8",4
"NPY4R2",4
"VSTM4",4
"OGDHL",4
"ANK3",4
"TMEM26",4
"PBLD",4
"ADAMTS14",4
"SLC29A3",4
"CHST3",4
"MCU",4
"ANXA11",4
"CDHR1",4
"CCSER2",4
"ACTA2",4
"CYP26C1",4
"RBP4",4
"PLCE1",4
"ALDH18A1",4
"PGAM1",4
"MARVELD1",4
"SEMA4G",4
"PDZD7",4
"BTRC",4
"OGA",4
"ELOVL3",4
"WBP1L",4
"CALHM3",4
"CCDC186",4
"FAM160B1",4
"ATRNL1",4
"ENO4",4
"SHTN1",4
"PLEKHA1",4
"CPXM2",4
"FANK1",4
"MGMT",4
"JAKMIP3",4
"KDM5A",4
"B4GALNT3",4
"ERC1",4
"DCP1B",4
"TULP3",4
"TSPAN9",4
"TIGAR",4
"VWF",4
"TAPBPL",4
"GAPDH",4
"COPS7A",4
"LRRC23",4
"PTPN6",4
"LPCAT3",4
"C1S",4
"C1R",4
"C1RL",4
"RBP5",4
"CLSTN3",4
"SLC2A3",4
"C3AR1",4
"MFAP5",4
"GABARAPL1",4
"DDX47",4
"GPRC5A",4
"PTPRO",4
"DERA",4
"PIK3C2G",4
"SLCO1A2",4
"PYROXD1",4
"CASC1",4
"TMTC1",4
"TSPAN11",4
"HDAC7",4
"ASB8",4
"CACNB3",4
"RND1",4
"FKBP11",4
"DHH",4
"DNAJC22",4
"PRPF40B",4
"NCKAP5L",4
"LIMA1",4
"DIP2B",4
"DAZAP2",4
"KRT86",4
"KRT8",4
"KRT18",4
"SOAT2",4
"ATF7",4
"CALCOCO1",4
"AC009779.3",4
"RAB5B",4
"SUOX",4
"IKZF4",4
"MYL6",4
"PIP4K2C",4
"PPM1H",4
"GNS",4
"DYRK2",4
"MDM2",4
"FRS2",4
"TSPAN8",4
"CSRP2",4
"PTPRQ",4
"TMTC2",4
"CRADD",4
"ANKS1B",4
"ANO4",4
"GNPTAB",4
"HSP90B1",4
"SLC41A2",4
"SELPLG",4
"ACACB",4
"GLTP",4
"ANKRD13A",4
"ARPC3",4
"TCTN1",4
"ATXN2",4
"TRAFD1",4
"HECTD4",4
"OAS3",4
"SLC8B1",4
"SDSL",4
"HRK",4
"FBXW8",4
"TESC",4
"FBXO21",4
"HSPB8",4
"TMEM233",4
"TRIAP1",4
"RNF10",4
"ACADS",4
"HPD",4
"CFAP251",4
"CDK2AP1",4
"RFLNA",4
"SCARB1",4
"UBC",4
"AACS",4
"ULK1",4
"GALNT9",4
"ZNF605",4
"ZNF268",4
"ZMYM2",4
"TNFRSF19",4
"C1QTNF9B",4
"SPATA13",4
"WASF3",4
"FLT3",4
"SLC46A3",4
"FRY",4
"KL",4
"TRPC4",4
"LHFPL6",4
"ELF1",4
"EPSTI1",4
"DNAJC15",4
"SERPINE3",4
"ATP7B",4
"THSD1",4
"SCEL",4
"NDFIP2",4
"FARP1",4
"TM9SF2",4
"GGACT",4
"COL4A1",4
"COL4A2",4
"MCF2L",4
"LAMP1",4
"GRTP1",4
"C13orf46",4
"OR4K1",4
"SALL2",4
"RBM23",4
"HOMEZ",4
"SLC22A17",4
"ZFHX2",4
"REC8",4
"TGM1",4
"RABGGTA",4
"LTB4R",4
"STXBP6",4
"NUBPL",4
"ARHGAP5",4
"AKAP6",4
"FAM177A1",4
"PRORP",4
"PAX9",4
"SSTR1",4
"TRAPPC6B",4
"CDKL1",4
"MAP4K5",4
"NIN",4
"PYGL",4
"FERMT2",4
"GCH1",4
"DAAM1",4
"L3HYPDH",4
"HIF1A",4
"SYT16",4
"HSPA2",4
"PLEKHG3",4
"CHURC1",4
"VTI1B",4
"ZFYVE26",4
"DCAF5",4
"SLC39A9",4
"ADAM21",4
"MAP3K9",4
"PSEN1",4
"PAPLN",4
"ACOT1",4
"MIDEAS",4
"ENTPD5",4
"ERG28",4
"TMEM63C",4
"VIPAS39",4
"DIO2",4
"STON2",4
"GALC",4
"FBLN5",4
"LGMN",4
"ITPK1",4
"BDKRB2",4
"BDKRB1",4
"BCL11B",4
"HHIPL1",4
"CYP46A1",4
"EVL",4
"AHNAK2",4
"GABRB3",4
"GABRA5",4
"MEIS2",4
"PAK6",4
"DISP2",4
"ATP8B4",4
"SLC27A2",4
"MAPK6",4
"FAM214A",4
"PIGB",4
"PRTG",4
"TEX9",4
"CGNL1",4
"ADAM10",4
"RNF111",4
"RPS27L",4
"RAB8B",4
"APH1B",4
"PLEKHO2",4
"SPG21",4
"RAB11A",4
"LCTL",4
"SMAD6",4
"PIAS1",4
"FEM1B",4
"UACA",4
"BBS4",4
"NEO1",4
"HCN4",4
"INSYN1",4
"CSPG4",4
"ODF3L1",4
"UBE2Q2",4
"CIB2",4
"HYKK",4
"CHRNB4",4
"ADAMTS7",4
"MORF4L1",4
"CTSH",4
"RASGRF1",4
"STARD5",4
"BNC1",4
"NMB",4
"ALPK3",4
"AKAP13",4
"PEX11A",4
"AP3S2",4
"ZNF774",4
"SLCO3A1",4
"MEF2A",4
"FAM234A",4
"DECR2",4
"MSLN",4
"SOX8",4
"IGFALS",4
"MSRB1",4
"KCTD5",4
"TIGD7",4
"ZNF75A",4
"DNASE1",4
"ADCY9",4
"HMOX2",4
"CDIP1",4
"MGRN1",4
"C16orf71",4
"ABAT",4
"CLEC16A",4
"AC099489.1",4
"LITAF",4
"TXNDC11",4
"ZC3H7A",4
"XYLT1",4
"SYT17",4
"VPS35L",4
"TMEM159",4
"NPIPB5",4
"GGA2",4
"DCTN5",4
"ERN2",4
"PRKCB",4
"RBBP6",4
"XPO6",4
"SBK1",4
"SULT1A1",4
"SPNS1",4
"MAPK3",4
"CORO1A",4
"BCKDK",4
"PRSS36",4
"PYCARD",4
"ITGAM",4
"ZNF843",4
"TGFB1I1",4
"MYLK3",4
"ITFG1",4
"LONP2",4
"CYLD",4
"AC007906.2",4
"MMP2",4
"HERPUD1",4
"DOK4",4
"MMP15",4
"CCDC113",4
"CNOT1",4
"SLC38A7",4
"CDH8",4
"TRADD",4
"EXOC3L1",4
"TPPP3",4
"ZDHHC1",4
"ATP6V0D1",4
"SLC12A4",4
"DUS2",4
"PLA2G15",4
"SLC7A6",4
"SMPD3",4
"ZFP90",4
"CDH1",4
"TANGO6",4
"HAS3",4
"ST3GAL2",4
"FCSK",4
"IL34",4
"HYDIN",4
"ZNRF1",4
"BCAR1",4
"MAF",4
"CMIP",4
"DNAAF1",4
"GSE1",4
"SNAI3",4
"PIEZO1",4
"ZNF778",4
"DBNDD1",4
"VPS53",4
"NXN",4
"SLC43A2",4
"TLCD2",4
"RAP1GAP2",4
"TAX1BP3",4
"ATP2A3",4
"ZZEF1",4
"ANKFY1",4
"CXCL16",4
"MINK1",4
"SCIMP",4
"AC055839.2",4
"PITPNM3",4
"ALOX12",4
"RNASEK",4
"KCTD11",4
"TNK1",4
"TMEM102",4
"KDM6B",4
"CHD3",4
"ALOXE3",4
"STX8",4
"GLP2R",4
"ZNF18",4
"DRC3",4
"ATPAF2",4
"MIEF2",4
"MAPK7",4
"NATD1",4
"LGALS9",4
"TNFAIP1",4
"VTN",4
"PIGS",4
"NEK8",4
"TRAF4",4
"FAM222B",4
"MYO18A",4
"BLMH",4
"RAB11FIP4",4
"TBC1D3G",4
"TBC1D3F",4
"ACACA",4
"SYNRG",4
"ARHGAP23",4
"SRCIN1",4
"PGAP3",4
"MIEN1",4
"ORMDL3",4
"GSDMA",4
"PSMD3",4
"MED24",4
"THRA",4
"RAPGEFL1",4
"KRT23",4
"KRT33A",4
"KRT33B",4
"KRT37",4
"KRT38",4
"KRT32",4
"KRT35",4
"KRT36",4
"KRT13",4
"KRT19",4
"JUP",4
"NKIRAS2",4
"DHX58",4
"RAB5C",4
"STAT3",4
"CAVIN1",4
"ATP6V0A1",4
"TUBG2",4
"CNTNAP1",4
"IFI35",4
"TMEM106A",4
"DUSP3",4
"MPP2",4
"ITGA2B",4
"CCDC43",4
"DCAKD",4
"NMT1",4
"PLCD3",4
"LINC02210-CRHR1",4
"NSF",4
"NPEPPS",4
"OSBPL7",4
"GNGT2",4
"FAM117A",4
"PDK2",4
"SAMD14",4
"TMEM92",4
"ACSF2",4
"SPATA20",4
"TOB1",4
"MTMR4",4
"SEPTIN4",4
"TRIM37",4
"CLTC",4
"PPM1D",4
"BCAS3",4
"CYB561",4
"LRRC37A3",4
"RGS9",4
"ABCA5",4
"SLC39A11",4
"SDK2",4
"TTYH2",4
"GPRC5C",4
"SLC9A3R1",4
"TMEM104",4
"FDXR",4
"HID1",4
"JPT1",4
"TMEM94",4
"SMIM6",4
"SAP30BP",4
"GALK1",4
"UNK",4
"UNC13D",4
"WBP2",4
"TRIM47",4
"ACOX1",4
"EXOC7",4
"RHBDF2",4
"MXRA7",4
"SEPTIN9",4
"SYNGR2",4
"TIMP2",4
"LGALS3BP",4
"RBFOX3",4
"TBC1D16",4
"CCDC40",4
"SLC26A11",4
"RNF213",4
"RPTOR",4
"CHMP6",4
"BAIAP2",4
"ACTG1",4
"FAAP100",4
"P4HB",4
"SLC16A3",4
"CYBC1",4
"NARF",4
"RAB40B",4
"PTPRM",4
"MPPE1",4
"TUBB6",4
"LDLRAD4",4
"FAM210A",4
"RNMT",4
"ANKRD30B",4
"GREB1L",4
"CTAGE1",4
"RIOK3",4
"ANKRD29",4
"LAMA3",4
"CABYR",4
"OSBPL1A",4
"DSC2",4
"DSG2",4
"GAREM1",4
"DTNA",4
"MAPRE2",4
"ZNF396",4
"CELF4",4
"RNF165",4
"CTIF",4
"DYM",4
"CFAP53",4
"ALPK2",4
"CCBE1",4
"DSEL",4
"TMEM74B",4
"LZTS3",4
"AP5S1",4
"PLCB4",4
"FLRT3",4
"DZANK1",4
"RIN2",4
"RALGAPA2",4
"KIZ",4
"ABHD12",4
"NINL",4
"DNMT3B",4
"EDEM2",4
"GDF5-AS1",4
"EPB41L1",4
"TGIF2",4
"ADA",4
"CCN5",4
"KCNK15",4
"KCNS1",4
"ZNF334",4
"SLC13A3",4
"SLC2A10",4
"SULF2",4
"KCNB1",4
"TMEM189",4
"TSHZ2",4
"CYP24A1",4
"DOK5",4
"LAMA5",4
"NKAIN4",4
"EEF1A2",4
"FNDC11",4
"FSTL3",4
"ARHGAP45",4
"SBNO2",4
"EFNA2",4
"REEP6",4
"AP3D1",4
"GNG7",4
"ZNF554",4
"TBXA2R",4
"PIP5K1C",4
"STAP2",4
"TUBB4A",4
"C3",4
"STXBP2",4
"LRRC8E",4
"CTXN1",4
"ADAMTS10",4
"ZNF558",4
"ZNF426",4
"ZNF561",4
"OLFM2",4
"SHFL",4
"S1PR2",4
"TYK2",4
"S1PR5",4
"AP1M2",4
"SLC44A2",4
"YIPF2",4
"DOCK6",4
"CCDC159",4
"PLPPR2",4
"CCDC151",4
"ZNF491",4
"ZNF439",4
"ZNF433",4
"AC022415.2",4
"ZNF563",4
"FBXW9",4
"CALR",4
"NFIX",4
"PRKACA",4
"PTGER1",4
"NOTCH3",4
"WIZ",4
"EPS15L1",4
"TMEM38A",4
"SIN3B",4
"DDA1",4
"BST2",4
"COLGALT1",4
"FCHO1",4
"B3GNT3",4
"JAK3",4
"SLC25A42",4
"AC011448.1",4
"GMIP",4
"ATP13A1",4
"ZNF253",4
"ZNF626",4
"ZNF430",4
"ZNF714",4
"ZNF431",4
"ZNF708",4
"ZNF429",4
"ZNF257",4
"ZNF730",4
"AC092329.3",4
"ZNF91",4
"ZNF681",4
"TSHZ3",4
"RHPN2",4
"PEPD",4
"GPI",4
"U2AF1L4",4
"HSPB6",4
"KIRREL2",4
"APLP1",4
"CLIP3",4
"ZNF568",4
"ZNF585A",4
"ZNF875",4
"ZNF527",4
"ZNF607",4
"PPP1R14A",4
"CATSPERG",4
"CAPN12",4
"ECH1",4
"SIRT2",4
"LRFN1",4
"DYRK1B",4
"SHKBP1",4
"NUMBL",4
"COQ8B",4
"C19orf54",4
"CCDC97",4
"CD79A",4
"CIC",4
"PSG8",4
"PSG1",4
"PSG6",4
"PSG2",4
"PSG5",4
"PSG4",4
"PSG9",4
"CADM4",4
"ZNF404",4
"ZNF233",4
"BCL3",4
"NECTIN2",4
"GEMIN7",4
"TRAPPC6A",4
"GIPR",4
"IGFL4",4
"ARHGAP35",4
"BBC3",4
"MEIS3",4
"NAPA",4
"EHD2",4
"SELENOW",4
"PLA2G4C",4
"KDELR1",4
"CA11",4
"NTN5",4
"BCAT2",4
"HSD17B14",4
"BAX",4
"FTL",4
"SLC6A16",4
"CD37",4
"FCGRT",4
"RCN3",4
"PRRG2",4
"AP2A1",4
"MED25",4
"AKT1S1",4
"KLK11",4
"ZNF577",4
"ZNF350",4
"ZNF615",4
"PPP2R1A",4
"ZNF766",4
"ZNF610",4
"ZNF880",4
"ZNF320",4
"ZNF816",4
"ZNF761",4
"ZNF813",4
"RDH13",4
"TNNI3",4
"PTPRH",4
"ISOC2",4
"ZNF667",4
"ZNF671",4
"ZNF837",4
"TMSB4Y",4
"NLGN4Y",4
"PEX26",4
"USP18",4
"SLC25A1",4
"TANGO2",4
"RTN4R",4
"MED15",4
"PI4KA",4
"C22orf15",4
"MMP11",4
"UPB1",4
"GRK3",4
"MN1",4
"TTC28",4
"AP1B1",4
"RFPL1",4
"NEFH",4
"NIPSNAP1",4
"MTMR3",4
"CASTOR1",4
"TBC1D10A",4
"SLC35E4",4
"SELENOM",4
"RNF185",4
"LIMK2",4
"PRR14L",4
"APOL2",4
"CDC42EP1",4
"MICALL1",4
"C22orf23",4
"PICK1",4
"SLC16A8",4
"BAIAP2L2",4
"PLA2G6",4
"TMEM184B",4
"APOBEC3C",4
"APOBEC3F",4
"APOBEC3H",4
"MRTFA",4
"SREBF2",4
"CYB5R3",4
"PACSIN2",4
"TTLL1",4
"EFCAB6",4
"SULT4A1",4
"RTL6",4
"ARHGAP8",4
"KIAA0930",4
"FBLN1",4
"ATXN10",4
"ALG12",4
"PANX2",4
"PLXNB2",4
"ARSA",4
"SHANK3",4
"U2AF1L5",4
"SAMSN1",4
"USP25",4
"CXADR",4
"RWDD2B",4
"DNAJC28",4
"KCNE1",4
"RCAN1",4
"KCNJ6",4
"BACE2",4
"MX1",4
"RIPK4",4
"RSPH1",4
"SLC37A1",4
"PDXK",4
"LSS",4
"MT-ND1",4
"MT-ND4L",4
"MT-ND4",4
"MT-ND5",4
"MT-ND6",4
"C1orf159",5
"UBE2J2",5
"MMEL1",5
"ARHGEF16",5
"TPRG1L",5
"GPR153",5
"PLEKHG5",5
"KLHL21",5
"PIK3CD",5
"DFFA",5
"PEX14",5
"FBXO44",5
"PLA2G5",5
"SH2D5",5
"LYPLA2",5
"IL22RA1",5
"IFNLR1",5
"TINAGL1",5
"SPOCD1",5
"RBBP4",5
"TMEM54",5
"ZSCAN20",5
"GJB3",5
"SFPQ",5
"ZC3H12A",5
"DNALI1",5
"FHL3",5
"BEST4",5
"TMEM69",5
"TRABD2B",5
"RAB3B",5
"CYP2J2",5
"DIRAS3",5
"NEGR1",5
"SLC44A5",5
"LPAR3",5
"ZNHIT6",5
"HFM1",5
"EPHX4",5
"RPAP2",5
"BCAR3",5
"F3",5
"SYPL2",5
"AMIGO1",5
"DENND2D",5
"INKA2",5
"WDR3",5
"WARS2",5
"POLR3C",5
"ANKRD34A",5
"SF3B4",5
"MRPS21",5
"PIP5K1A",5
"THEM4",5
"CRTC2",5
"SLC39A1",5
"MEX3A",5
"ISG20L2",5
"SH2D2A",5
"CADM3",5
"MPZ",5
"FCRLA",5
"POGK",5
"PRDX6",5
"PLA2G4A",5
"RASSF5",5
"UTP25",5
"LYPLAL1",5
"TP53BP2",5
"COQ8A",5
"TOMM20",5
"HEATR1",5
"RGS7",5
"ZNF124",5
"ACP1",5
"DCDC2C",5
"KLHL29",5
"BCL11A",5
"SPR",5
"DUSP11",5
"LBX2",5
"DOK1",5
"CAPG",5
"TSGA10",5
"MRPS9",5
"TGFBRAP1",5
"FHL2",5
"FBLN7",5
"PSD4",5
"DPP10",5
"EPC2",5
"TANK",5
"METTL8",5
"TFPI",5
"AOX1",5
"TMEM237",5
"RAPH1",5
"MARCHF4",5
"SP100",5
"PTMA",5
"DIS3L2",5
"ALPP",5
"SH3BP4",5
"ESPNL",5
"KIF1A",5
"CNTN6",5
"CNTN4",5
"MTMR14",5
"ARPC4",5
"JAGN1",5
"XPC",5
"PLCL2",5
"VILL",5
"CTNNB1",5
"ZDHHC3",5
"CELSR3",5
"IMPDH2",5
"USP19",5
"CCDC71",5
"ACOX2",5
"KBTBD8",5
"CHMP2B",5
"ZPLD1",5
"NEPRO",5
"ADPRH",5
"POPDC2",5
"PDIA5",5
"ALG1L",5
"MGLL",5
"ARHGEF26",5
"IL12A",5
"ARL14",5
"NMD3",5
"ACTRT3",5
"LIPH",5
"CLDN1",5
"NCBP2AS2",5
"LRCH3",5
"CPLX1",5
"SLC26A1",5
"NAT8L",5
"NIPAL1",5
"CHIC2",5
"TMPRSS11F",5
"ENAM",5
"UTP3",5
"FRAS1",5
"FGF5",5
"TMEM150C",5
"UBE2D3",5
"TBCK",5
"AIMP1",5
"USP53",5
"FGF2",5
"INPP4B",5
"TMEM154",5
"NPY1R",5
"DDX60L",5
"GALNTL6",5
"CFAP97",5
"SLC12A7",5
"CMBL",5
"CTNND2",5
"ZNF622",5
"CDH10",5
"DROSHA",5
"CARD6",5
"RGS7BP",5
"CDK7",5
"MCCC2",5
"GCNT4",5
"IQGAP2",5
"CCNH",5
"SLCO4C1",5
"CCDC112",5
"SEMA6A",5
"PDLIM4",5
"BRD8",5
"PAIP2",5
"SLC4A9",5
"WDR55",5
"FCHSD1",5
"SLU7",5
"RARS1",5
"DUSP1",5
"ERGIC1",5
"UNC5A",5
"DBN1",5
"ZNF354C",5
"CNOT6",5
"FLT4",5
"ZFP62",5
"TRIM41",5
"SERPINB9",5
"RIPOR2",5
"ABT1",5
"H4C9",5
"H2BC12",5
"ZSCAN12",5
"BAG6",5
"LY6G5C",5
"VARS1",5
"PPT2",5
"DAXX",5
"RPL7L1",5
"POLR1C",5
"MAD2L1BP",5
"HSP90AB1",5
"OGFRL1",5
"VNN1",5
"MAP7",5
"SCAF8",5
"WTAP",5
"C6orf120",5
"PRKAR1B",5
"DNAAF5",5
"EIF3B",5
"CARD11",5
"WIPI2",5
"DAGLB",5
"ICA1",5
"IL6",5
"BMPER",5
"YAE1",5
"URGCP",5
"CAMK2B",5
"ZMIZ2",5
"LANCL2",5
"MRPS17",5
"POM121",5
"DNAJC30",5
"POM121C",5
"TRIM4",5
"TSC22D4",5
"GNB2",5
"MUC12",5
"SH2B2",5
"PUS7",5
"PTPRZ1",5
"GRM8",5
"ZNF282",5
"NLGN4X",5
"ANOS1",5
"FRMPD4",5
"RAI2",5
"CNKSR2",5
"UBA1",5
"USP11",5
"PQBP1",5
"TFE3",5
"WDR45",5
"PRICKLE3",5
"MAGED4B",5
"GNL3L",5
"TRO",5
"SPIN2A",5
"ZXDA",5
"FAM155B",5
"EDA",5
"IGBP1",5
"MED12",5
"GCNA",5
"RPS6KA6",5
"HDX",5
"PABPC5",5
"NAP1L3",5
"DIAPH2",5
"SRPX2",5
"BEX4",5
"ZCCHC18",5
"NRK",5
"FRMPD3",5
"PRPS1",5
"NKRF",5
"SMARCA1",5
"IGSF1",5
"MBNL3",5
"GPC3",5
"MAP7D3",5
"ADGRG4",5
"LDOC1",5
"MTMR1",5
"ZNF596",5
"KBTBD11",5
"SH2D4A",5
"NPM2",5
"PHYHIP",5
"ELP3",5
"UBXN8",5
"FNTA",5
"PENK",5
"FAM110B",5
"GGH",5
"CYP7B1",5
"JPH1",5
"TSPYL5",5
"PABPC1",5
"EBAG9",5
"SAMD12",5
"TNFRSF11B",5
"ZHX2",5
"MYC",5
"ADCY8",5
"LRRC6",5
"ADGRB1",5
"LY6E",5
"ZFP41",5
"SLC39A4",5
"C8orf82",5
"WASHC1",5
"DMRT2",5
"PLPP6",5
"SH3GL2",5
"UBAP2",5
"SIGMAR1",5
"POLR1E",5
"ANKRD18A",5
"PIP5K1B",5
"NOL8",5
"TRMO",5
"NANS",5
"GABBR2",5
"GALNT12",5
"LPAR1",5
"ZNF883",5
"TRIM32",5
"TRUB2",5
"TBC1D13",5
"ASB6",5
"PRDM12",5
"VAV2",5
"OLFM1",5
"SNAPC4",5
"RNF208",5
"CYSRT1",5
"NSMF",5
"ARRDC1",5
"IFITM2",5
"PNPLA2",5
"ZNF195",5
"TIMM10B",5
"CYB5R2",5
"TRIM66",5
"SOX6",5
"SAA1",5
"NAT10",5
"RAG1",5
"SLC35C1",5
"CNTF",5
"PRPF19",5
"ASRGL1",5
"INTS5",5
"LBHD1",5
"NXF1",5
"MEN1",5
"EHD1",5
"NAALADL1",5
"DPF2",5
"FRMD8",5
"SLC29A2",5
"RHOD",5
"CORO1B",5
"GSTP1",5
"CPT1A",5
"FAM86C1P",5
"LAMTOR1",5
"CTSC",5
"MED17",5
"SRSF8",5
"CASP1",5
"BCO2",5
"REXO2",5
"KMT2A",5
"VPS11",5
"UBASH3B",5
"SIAE",5
"NFRKB",5
"ST14",5
"GLB1L2",5
"B3GAT1",5
"GTPBP4",5
"WDR37",5
"IL15RA",5
"SFMBT2",5
"PROSER2",5
"ZNF438",5
"ZNF33B",5
"ZNF488",5
"DKK1",5
"UBE2D1",5
"MYPN",5
"USP54",5
"RPS24",5
"TSPAN14",5
"NRG3",5
"GRID1",5
"PAPSS2",5
"FAS",5
"SLC35G1",5
"HPS1",5
"LZTS2",5
"SORCS3",5
"ADRA2A",5
"CHST15",5
"INPP5A",5
"FUOM",5
"AL360181.3",5
"ANO2",5
"ZNF384",5
"ATN1",5
"YBX3",5
"RERGL",5
"KCNJ8",5
"RAPGEF3",5
"EIF4B",5
"PCBP2",5
"ZNF385A",5
"DGKA",5
"SPRYD4",5
"BAZ2A",5
"STAT6",5
"KIF5A",5
"TBC1D30",5
"RAB3IP",5
"PTPRR",5
"TPH2",5
"PLEKHG7",5
"SLC25A3",5
"IKBIP",5
"UTP20",5
"MYBPC1",5
"TXNRD1",5
"NUAK1",5
"PWP1",5
"PRDM4",5
"ISCU",5
"SSH1",5
"GIT2",5
"LRRC43",5
"ADGRD1",5
"FBRSL1",5
"PSPC1",5
"WBP4",5
"RUBCNL",5
"RCBTB1",5
"PCDH17",5
"BAZ1A",5
"SAMD4A",5
"PELI2",5
"PRKCH",5
"MAX",5
"DPF3",5
"AREL1",5
"YLPM1",5
"FLRT2",5
"PPP4R3A",5
"TC2N",5
"BTBD7",5
"YY1",5
"SLC25A29",5
"CINP",5
"TECPR2",5
"RCOR1",5
"TRAF3",5
"BAG5",5
"CEP170B",5
"MTA1",5
"TMEM121",5
"PGBD4",5
"GPR176",5
"PLCB2",5
"CCDC9B",5
"IVD",5
"BAHD1",5
"TYRO3",5
"FGF7",5
"LEO1",5
"PML",5
"DNAJA4",5
"SH3GL3",5
"FAM174B",5
"NR2F2",5
"ASB7",5
"ALDH1A3",5
"NPRL3",5
"HBQ1",5
"NPW",5
"TSC2",5
"NMRAL1",5
"UBALD1",5
"CPPED1",5
"RRN3",5
"EIF3C",5
"QPRT",5
"SEZ6L2",5
"ASPHD1",5
"FBXL19",5
"SETD1A",5
"PRSS8",5
"SALL1",5
"MT1M",5
"CMTM3",5
"GFOD2",5
"RANBP10",5
"NUTF2",5
"PSKH1",5
"NUDT7",5
"CDH13",5
"COTL1",5
"FOXL1",5
"CPNE7",5
"VPS9D1",5
"ZNF276",5
"CRK",5
"DPH1",5
"HIC1",5
"PLD2",5
"SPAG7",5
"KIF1C",5
"DHX33",5
"PHF23",5
"SOX15",5
"TMEM88",5
"CTC1",5
"GAS7",5
"MYH3",5
"TMEM220",5
"MYOCD",5
"ARHGAP44",5
"MPRIP",5
"KCNJ12",5
"GIT1",5
"ANKRD13B",5
"EFCAB5",5
"DUSP14",5
"DDX52",5
"GRB7",5
"KRTAP1-1",5
"KRTAP2-3",5
"KRTAP2-4",5
"KRT31",5
"NT5C3B",5
"HSD17B1",5
"NAGS",5
"ATXN7L3",5
"GRN",5
"ARHGAP27",5
"TBKBP1",5
"PHB",5
"ITGA3",5
"PRR29",5
"SMURF2",5
"RPL38",5
"ARMC7",5
"GGA3",5
"CASKIN2",5
"TMC6",5
"AFMID",5
"SGSH",5
"GATA6",5
"CABLES1",5
"DSC3",5
"PIK3C3",5
"TXNL1",5
"RAX",5
"VPS4B",5
"SERPINB2",5
"DOK6",5
"MBP",5
"HSBP1L1",5
"PARD6G",5
"BCL2L1",5
"CHMP4B",5
"TRPC4AP",5
"PROCR",5
"GDF5",5
"BLCAP",5
"SRSF6",5
"SLC12A5",5
"FAM210B",5
"GATA5",5
"DIDO1",5
"MYT1",5
"HCN2",5
"CBARP",5
"EBI3",5
"YJU2",5
